gene_id,baseMean_salt,log2FoldChange_salt,lfcSE_salt,stat_salt,pvalue_salt,padj_salt,regulation_salt,baseMean_heat,log2FoldChange_heat,lfcSE_heat,stat_heat,pvalue_heat,padj_heat,regulation_heat
AT4G09920,,,,,,,,62.0175697974171,-2.37646842986869,0.472524253705768,-5.02930465734035,4.92261714197394e-07,3.72331412535044e-06,down
AT5G58340,,,,,,,,340.896491213015,-1.15708744547719,0.230106937598261,-5.02847700966464,4.94390774400949e-07,3.7371103836732e-06,down
ATMG00540,,,,,,,,23.134687575529,-7.99874808504432,1.59438884916229,-5.01681135643101,5.25361059003632e-07,3.95986543715684e-06,down
ATMG00810,,,,,,,,468.809931962801,-8.30409576985586,1.65605934112342,-5.01437090063608,5.32072628573303e-07,4.00792228358262e-06,down
AT2G24945,,,,,,,,208.842004471161,-1.33673307735408,0.266615874324727,-5.01370400670889,5.33921008580811e-07,4.02057678101973e-06,down
AT5G48490,,,,,,,,182.168570653813,1.39919162267058,0.279089451840809,5.01341635608882,5.34720178079023e-07,4.02405591769368e-06,up
AT5G36790,,,,,,,,124.551476260276,1.60740015231977,0.320688451494979,5.01234186895856,5.37715600690451e-07,4.04532275577742e-06,up
AT3G62680,,,,,,,,513.773194860516,1.11420684040179,0.222324561051478,5.01162280556038,5.39729213448573e-07,4.05919220360141e-06,up
AT4G10550,,,,,,,,337.40327173743,-1.21266201756619,0.242077395903185,-5.00939797803827,5.46005612258981e-07,4.10380981430546e-06,down
AT3G10190,,,,,,,,486.454660818735,-1.10182559630207,0.219981259444971,-5.00872482993349,5.47918438161409e-07,4.11559504007268e-06,down
AT3G59880,,,,,,,,109.294377831082,-1.65072288322009,0.329615249004492,-5.00802947741533,5.4990114399055e-07,4.12529547712081e-06,down
AT3G06920,,,,,,,,443.133022136806,-1.0627569971004,0.212539534779174,-5.00027911609288,5.72473787935845e-07,4.2838626306635e-06,down
AT5G65450,,,,,,,,494.186200040326,-1.06159032328361,0.2124583514439,-4.99669848734529,5.83201446088045e-07,4.35322130067784e-06,down
